車輛種類,廠牌,總重[噸],車輛型式,引擎型式,總排氣量[L],最大扭力[N-m],最大馬力[kW],模擬車重[噸],能效[km/L]
大貨車,ISUZU(五十鈴),13.438,2RG-FTS90S2,4HK1,5.193,765,177,9.113,6.56
大貨車,ISUZU(五十鈴),13.438,2RG-FTR90U2,4HK1,5.193,765,177,9.113,6.55
大貨車,ISUZU(五十鈴),13.438,2RG-FTR90V2,4HK1,5.193,765,177,9.113,6.55
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90U4,4HK1,5.193,765,177,9.113,6.5
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90V4,4HK1,5.193,765,177,9.113,6.5
大貨車,ISUZU(五十鈴),13.438,2RG-FTR90U2,4HK1,5.193,765,177,9.113,6.5
大貨車,ISUZU(五十鈴),13.438,2RG-FTR90V2,4HK1,5.193,765,177,9.113,6.5
大貨車,ISUZU(五十鈴),13.438,2RG-FTR90U2,4HK1,5.193,765,177,9.113,6.49
大貨車,ISUZU(五十鈴),13.438,2RG-FTR90V2,4HK1,5.193,765,177,9.113,6.49
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90U2,4HK1,5.193,765,177,9.113,6.45
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90V2,4HK1,5.193,765,177,9.113,6.45
大貨車,ISUZU(五十鈴),13.438,2PG-FTS90S2,4HK1,5.193,765,177,9.113,6.45
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90U2,4HK1,5.193,765,177,9.113,6.44
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90V2,4HK1,5.193,765,177,9.113,6.44
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90U2,4HK1,5.193,765,177,9.113,6.39
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90V2,4HK1,5.193,765,177,9.113,6.39
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90U2,4HK1,5.193,765,177,9.113,6.38
大貨車,ISUZU(五十鈴),13.438,2PG-FTR90V2,4HK1,5.193,765,177,9.113,6.38
大貨車,ISUZU(五十鈴),14.522,2PG-FVR26U4,DB6A,6.69,883,191,10.125,6.11
大貨車,ISUZU(五十鈴),14.522,2PG-FVR26U4,DB6A,6.69,883,191,10.125,6.08
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.91
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.88
大貨車,ISUZU(五十鈴),14.522,2PG-FVR26U4,DB6A,6.69,883,191,10.125,5.86
大貨車,ISUZU(五十鈴),14.522,2KG-FVR26U4,DB6A,6.69,883,191,10.125,5.85
大貨車,ISUZU(五十鈴),14.522,2PG-FVR26U4,DB6A,6.69,883,191,10.125,5.84
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.82
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.79
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.65
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.62
大貨車,ISUZU(五十鈴),14.522,2KG-FVR26U4,DB6A,6.69,883,191,10.125,5.62
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.57
大貨車,ISUZU(五十鈴),14.522,2PG-FVR90U2,4HK1,5.193,765,177,10.125,5.54
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.71
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.7
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.7
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.69
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ90U2,4HK1,5.193,765,177,13.9195,4.63
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.61
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.59
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.56
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.55
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.53
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.52
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.52
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.51
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.43
大貨車,ISUZU(五十鈴),19.529,2KG-FVZ60U2,6NX1,7.79,1177,228,13.9195,4.41
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.4
大貨車,ISUZU(五十鈴),19.529,2DG-FVZ26U4,DB6A,6.69,1081,220,13.9195,4.39
大貨車,ISUZU(五十鈴),24.147,2KG-FVZ60U2,6NX1,7.79,1177,228,17.412200000000002,3.95
大貨車,ISUZU(五十鈴),24.147,2DG-FVZ26U4,DB6A,6.69,1081,220,17.412200000000002,3.95
大貨車,ISUZU(五十鈴),24.147,2DG-FVZ26U4,DB6A,6.69,1081,220,17.412200000000002,3.94
大貨車,ISUZU(五十鈴),24.147,2KG-FVZ60U2,6NX1,7.79,1177,228,17.412200000000002,3.93
大貨車,ISUZU(五十鈴),24.147,2KG-FVZ60U2,6NX1,7.79,1177,228,17.412200000000002,3.89
大貨車,ISUZU(五十鈴),24.147,2KG-FVZ60U2,6NX1,7.79,1177,228,17.412200000000002,3.88
大貨車,ISUZU(五十鈴),24.147,2DG-FVZ26U4,DB6A,6.69,1081,220,17.412200000000002,3.88
大貨車,ISUZU(五十鈴),24.147,2DG-FVZ26U4,DB6A,6.69,1081,220,17.412200000000002,3.87
大貨車,ISUZU(五十鈴),19.529,2RG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXY77DJ,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2RG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.26
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CVR77D,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXY77DJ,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXY77DJ,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2RG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.13
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CVR77D,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,5.08
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77D,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXY77DJ,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1814,279,13.9195,5.03
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CVR77D,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,5.02
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXE77D,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXG77D,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CVR77D,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,4.96
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,4.87
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,4.87
大貨車,ISUZU(五十鈴),19.529,2PG-CVR77D,6UZ1,9.839,1567,265,13.9195,4.87
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,4.87
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,4.87
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,4.77
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,4.77
大貨車,ISUZU(五十鈴),19.529,2PG-CVR77D,6UZ1,9.839,1567,265,13.9195,4.77
大貨車,ISUZU(五十鈴),19.529,2PG-CXM77DT,6UZ1,9.839,1567,265,13.9195,4.77
大貨車,ISUZU(五十鈴),19.529,2PG-CXZ77DT,6UZ1,9.839,1567,265,13.9195,4.77
大貨車,ISUZU(五十鈴),24.147,2PG-CYH77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DA,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DL,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DA,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DM,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DM,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DM,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DA,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DM,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DM,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DJ,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DU,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DY,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77D,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DJ,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DM,6UZ1,9.839,1814,279,17.412200000000002,4.65
大貨車,ISUZU(五十鈴),24.147,2PG-CYH77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DA,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DL,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DA,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DM,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DM,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DM,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DA,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DM,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DM,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DJ,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DU,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DY,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77D,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DJ,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DM,6UZ1,9.839,1814,279,17.412200000000002,4.57
大貨車,ISUZU(五十鈴),24.147,2PG-CYH77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DA,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DL,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYJ77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DA,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DM,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DM,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DM,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DA,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DM,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DM,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYM77DZ,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DJ,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DU,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DY,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77D,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DJ,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYZ77DM,6UZ1,9.839,1814,279,17.412200000000002,4.52
大貨車,ISUZU(五十鈴),24.147,2PG-CYE77DM,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYG77DM,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYE77DM,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYG77DM,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DU,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DY,6UZ1,9.839,1567,265,17.412200000000002,4.5
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DY,6UZ1,9.839,1567,265,17.412200000000002,4.48
大貨車,ISUZU(五十鈴),24.147,2PG-CYE77DM,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYG77DM,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYE77DM,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYG77DM,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYL77D,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DU,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYY77DY,6UZ1,9.839,1567,265,17.412200000000002,4.47
大貨車,ISUZU(五十鈴),24.147,2PG-CYH77D,6UZ1,9.839,1814,279,17.412200000000002,4.46
