廠牌,車型/車款名,車型/車款,引擎,排氣量[L],最大扭力[N-m],最大馬力[kW],排檔型式_日,空重[kg],總重[kg],最大積載量[kg],自動車構造,能效[km/L],軸組型態_日,車輛種類,模擬車重[噸],總重[噸],乘車定員[人]
ISUZU,ギガ,2DG-CYZ52CMQ,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CMQ,6WG1,15.681,2256,338,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-2D･2D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CMQ,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-2D･2D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-2D･2D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-2D･2D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-2D･2D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-CYZ52CV,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-2D･2D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXY52CK,6WG1,15.681,2256,338,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXY52CK,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXY52CK,6WG1,15.681,2256,382,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.94,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXY52CK,6WG1,15.681,2256,338,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXY52CK,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXY52CK,6WG1,15.681,2256,382,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXZ52CK,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXZ52CK,6WG1,15.681,2256,382,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.94,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXZ52CK,6WG1,15.681,2256,338,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EXZ52CK,6WG1,15.681,2256,382,8MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,─,2DG-SF5AL,GH11,10.836,1750,265,6MT×2,8688,19887,11089.0,ﾄﾗｯｸ等,4.1,2D-4D,大貨車,14.2875,19.887,
ISUZU,─,2DG-SZ5BL,GH11,10.836,1900,309,6MT×2,8765,24405,15530.0,ﾄﾗｯｸ等,3.95,2D-4D・4D,大貨車,16.585,24.405,
ISUZU,ギガ,2RG-EK5DAB,GH11,10.836,2000,294,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAB,GH11,10.836,2000,316,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAB,GH11,10.836,2250,339,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAB,GH11,10.836,2000,294,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAB,GH11,10.836,2000,316,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAB,GH11,10.836,2250,339,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAD,GH11,10.836,2000,316,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAD,GH11,10.836,2250,339,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAD,GH11,10.836,2000,316,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAD,GH11,10.836,2250,339,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAE,GH11,10.836,2000,294,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAE,GH11,10.836,2000,316,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAE,GH11,10.836,2250,339,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAE,GH11,10.836,2000,294,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAE,GH11,10.836,2000,316,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAE,GH11,10.836,2250,339,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAK,GH11,10.836,2000,294,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.5,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2RG-EK5DAK,GH11,10.836,2000,294,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.4,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAB,GH11,10.836,1900,309,6MT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.37,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAB,GH11,10.836,1750,287,7MT,10525,34635,24000.0,ﾄﾗｸﾀ,3.33,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAB,GH11,10.836,1900,309,6MT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.3,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAB,GH11,10.836,1750,287,7MT,10525,34635,24000.0,ﾄﾗｸﾀ,3.25,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAD,GH11,10.836,1900,309,6MT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.37,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAD,GH11,10.836,1900,309,6MT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.3,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAE,GH11,10.836,1900,309,6MT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.37,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAE,GH11,10.836,1750,287,7MT,10525,34635,24000.0,ﾄﾗｸﾀ,3.33,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAE,GH11,10.836,1900,309,6MT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.3,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAE,GH11,10.836,1750,287,7MT,10525,34635,24000.0,ﾄﾗｸﾀ,3.25,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK6DAB,GH13,12.777,2601,390,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.35,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK6DAB,GH13,12.777,2601,390,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.25,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK6DAD,GH13,12.777,2601,390,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.35,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK6DAD,GH13,12.777,2601,390,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.25,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EW6DAH,GH13,12.777,2346,345,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.34,2-4D･4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAK,GH11,10.836,1750,287,7MT,10525,34635,24000.0,ﾄﾗｸﾀ,3.33,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2PG-EK5DAK,GH11,10.836,1750,287,7MT,10525,34635,24000.0,ﾄﾗｸﾀ,3.25,2-4D,大貨車,22.58,34.635,
ISUZU,ギガ,2KG-EW6DAH,GH13,12.777,2346,345,6AMT×2,10525,34635,24000.0,ﾄﾗｸﾀ,3.24,2-4D･4D,大貨車,22.58,34.635,
ISUZU,ギガ,2DG-EW6EAH,GH13,12.777,2601,390,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.98,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6EAH,GH13,12.777,2346,345,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.97,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6EAH,GH13,12.777,2448,360,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.97,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6EAH,GH13,12.777,2601,390,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.94,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6EAH,GH13,12.777,2346,345,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.93,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6EAH,GH13,12.777,2448,360,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.93,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6ELH,GH13,12.777,2601,390,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.98,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6ELH,GH13,12.777,2346,345,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.97,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6ELH,GH13,12.777,2448,360,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.97,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6ELH,GH13,12.777,2601,390,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.94,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6ELH,GH13,12.777,2346,345,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.93,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-EW6ELH,GH13,12.777,2448,360,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.93,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SG5FAYP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2･2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SG5FAYP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2･2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5ELPP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5ELPP,GH11,10.836,2250,339,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5ELPP,GH11,10.836,1900,309,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.95,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5ELPP,GH11,10.836,1900,309,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5ELPP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5ELPP,GH11,10.836,2250,339,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FAWP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FAWP,GH11,10.836,2250,339,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FAWP,GH11,10.836,1900,309,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.95,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FAWP,GH11,10.836,1900,309,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FAWP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FAWP,GH11,10.836,2250,339,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FLVP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FLVP,GH11,10.836,2250,339,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.96,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FLVP,GH11,10.836,1900,309,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.95,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FLVP,GH11,10.836,1900,309,6MT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FLVP,GH11,10.836,2000,316,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
ISUZU,ギガ,2DG-SW5FLVP,GH11,10.836,2250,339,6AMT×2,19028,59138,40000.0,ﾄﾗｸﾀ,1.92,2-4D･4D,大貨車,39.083,59.138,
FUSO,"ふそうエアロエース
ふそうエアロクィーン",2TG-MS06GP,6S10,7.697,1400,280,8MT,12110,15520,,一般バス,4.9,2-4Ｄ,大客車,13.815,15.52,62.0
FUSO,"ふそうエアロエース
ふそうエアロクィーン",2TG-MS06GP,6S10,7.697,1400,280,8MT,14583,17388,,一般バス,4.3,2-4Ｄ,大客車,15.9855,17.388,51.0
FUSO,ふそうエアロスター,2PG-MP38FK,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.45,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2KG-MP38FK,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.3,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2PG-MP38FM,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.45,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2KG-MP38FM,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.3,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2PG-MP35FK,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.45,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2KG-MP35FK,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.3,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2PG-MP35FM,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.45,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2KG-MP35FM,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.3,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2PG-MP35FP,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.45,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうエアロスター,2KG-MP35FP,6M60,7.545,785,199,6AT,9790,14135,,路線バス,4.3,2-4D,大客車,11.9625,14.135,79.0
FUSO,ふそうローザ,2RG-BE740E,4P10,2.998,430,129,5MT,3543,5138,,一般バス,10.0,2-4Ｄ,大客車,4.3405,5.138,29.0
FUSO,ふそうローザ,2RG-BE740E,4P10,2.998,430,129,6MT,3543,5138,,一般バス,10.0,2-4Ｄ,大客車,4.3405,5.138,29.0
FUSO,ふそうローザ,2RG-BE740G,4P10,2.998,430,129,5MT,3543,5138,,一般バス,10.0,2-4Ｄ,大客車,4.3405,5.138,29.0
FUSO,ふそうローザ,2RG-BE740G,4P10,2.998,430,129,6MT,3543,5138,,一般バス,10.0,2-4Ｄ,大客車,4.3405,5.138,29.0
FUSO,ふそうローザ,2RG-BE740J,4P10,2.998,430,129,5MT,3543,5138,,一般バス,10.0,2-4Ｄ,大客車,4.3405,5.138,29.0
FUSO,ふそうローザ,2RG-BE740J,4P10,2.998,430,129,6MT,3543,5138,,一般バス,10.0,2-4Ｄ,大客車,4.3405,5.138,29.0
FUSO,ふそうローザ,2RG-BG740G,4P10,2.998,430,110,6MT,3543,5138,,一般バス,10.0,2D-4Ｄ,大客車,4.3405,5.138,29.0
HINO,日野リエッセＩＩ,2KG-GDB60M,1GD,2.754,420,110,6AT(E･LTC),3543,5138,,一般バス,9.06,2-4D,大客車,4.3405,5.138,29.0
HINO,日野リエッセＩＩ,2KG-GDB70M,1GD,2.754,420,110,6AT(E･LTC),3543,5138,,一般バス,9.06,2-4D,大客車,4.3405,5.138,29.0
HINO,日野リエッセＩＩ,2KG-GDB80M,1GD,2.754,420,110,6AT(E･LTC),3543,5138,,一般バス,9.06,2-4D,大客車,4.3405,5.138,29.0
HINO,レインボー,2KG-KR290J3,4HK1,5.193,706,154,6MT,6672,9202,,路線バス,6.5,2-4D,大客車,7.937,9.202,46.0
HINO,レインボー,2KG-KR290J3,4HK1,5.193,706,154,6MT,7324,10734,,路線バス,6.0,2-4D,大客車,9.029,10.734,62.0
HINO,レインボー,2KG-KR290J4,4HK1,5.193,706,154,6MT,6672,9202,,路線バス,6.5,2-4D,大客車,7.937,9.202,46.0
HINO,レインボー,2KG-KR290J4,4HK1,5.193,706,154,6AT(E･LTC),6672,9202,,路線バス,6.3,2-4D,大客車,7.937,9.202,46.0
HINO,レインボー,2KG-KR290J4,4HK1,5.193,706,154,6MT,7324,10734,,路線バス,6.0,2-4D,大客車,9.029,10.734,62.0
HINO,レインボー,2KG-KR290J4,4HK1,5.193,706,154,6AT(E･LTC),7324,10734,,路線バス,5.8,2-4D,大客車,9.029,10.734,62.0
HINO,レインボー,2KG-KR290J5,4HK1,5.193,706,154,6AT(E･LTC),7324,10734,,路線バス,5.8,2-4D,大客車,9.029,10.734,62.0
HINO,日野ポンチョ,2DG-HX9JHCE,J05E,5.123,530,132,5AT,5186,7331,,路線バス,6.5,2-4D,大客車,6.2585,7.331,39.0
HINO,日野ポンチョ,2DG-HX9JLCE,J05E,5.123,530,132,5AT,5186,7331,,路線バス,6.5,2-4D,大客車,6.2585,7.331,39.0
HINO,日野ポンチョ,2DG-HX9JHCE,J05E,5.123,530,132,5AT,5186,7331,,路線バス,6.31,2-4D,大客車,6.2585,7.331,39.0
HINO,日野ポンチョ,2DG-HX9JLCE,J05E,5.123,530,132,5AT,5186,7331,,路線バス,6.31,2-4D,大客車,6.2585,7.331,39.0
HINO,日野ポンチョ,2DG-HX9JLCE,J05E,5.123,530,132,5AT,6672,9202,,路線バス,5.4,2-4D,大客車,7.937,9.202,46.0
HINO,日野メルファ,2DG-RR2AJDA,A05C,5.123,794,162,6AMT,6608,9303,,一般バス,6.1,2-4D,大客車,7.9555,9.303,49.0
HINO,日野メルファ,2DG-RR2AJDA,A05C,5.123,794,162,6AMT,8022,11212,,一般バス,5.4,2-4D,大客車,9.617,11.212,58.0
HINO,日野メルファ,2DG-RR2AJDA,A05C,5.123,794,162,6AMT,6608,9303,,一般バス,5.99,2-4D,大客車,7.9555,9.303,49.0
HINO,日野メルファ,2DG-RR2AJDA,A05C,5.123,794,162,6AMT,8022,11212,,一般バス,5.32,2-4D,大客車,9.617,11.212,58.0
HINO,日野セレガ,2KG-RU2AHDA,A05C,5.123,882,191,7AMT,8022,11212,,一般バス,5.8,2-4D,大客車,9.617,11.212,58.0
HINO,日野セレガ,2DG-RU2AHDA,A05C,5.123,882,191,7AMT,9774,13074,,一般バス,5.0,2-4D,大客車,11.424,13.074,60.0
HINO,日野セレガ,2PG-RU1ASDA,A09C,8.866,1569,265,7MT,12110,15520,,一般バス,4.35,2-4D,大客車,13.815,15.52,62.0
HINO,日野セレガ,2PG-RU1ASDA,A09C,8.866,1569,265,7MT,14583,17388,,一般バス,3.9,2-4D,大客車,15.9855,17.388,51.0
HINO,日野セレガ,2PG-RU1ASDA,A09C,8.866,1569,265,7AMT,12110,15520,,一般バス,4.35,2-4D,大客車,13.815,15.52,62.0
HINO,日野セレガ,2PG-RU1ASDA,A09C,8.866,1569,265,7AMT,14583,17388,,一般バス,3.9,2-4D,大客車,15.9855,17.388,51.0
HINO,日野セレガ,2DG-RU2AHDA,A05C,5.123,882,191,7AMT,8022,11212,,一般バス,5.5,2-4D,大客車,9.617,11.212,58.0
HINO,日野セレガ,2DG-RU2AHDA,A05C,5.123,882,191,7AMT,9774,13074,,一般バス,4.84,2-4D,大客車,11.424,13.074,60.0
HINO,ブルーリボン,2KG-KV290N2,4HK1,5.193,735,177,6MT,8654,12889,,路線バス,5.3,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290N3,4HK1,5.193,735,177,6MT,8654,12889,,路線バス,5.3,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290N3,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,5.2,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290N4,4HK1,5.193,735,177,6MT,8654,12889,,路線バス,5.3,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290N4,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,5.2,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290Q2,4HK1,5.193,735,177,6MT,8654,12889,,路線バス,5.3,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290Q3,4HK1,5.193,735,177,6MT,8654,12889,,路線バス,5.3,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290Q3,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,5.2,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290Q4,4HK1,5.193,735,177,6MT,8654,12889,,路線バス,5.3,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2KG-KV290Q4,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,5.2,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2DG-KV290N2,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,4.95,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2DG-KV290N3,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,4.95,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2DG-KV290Q2,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,4.95,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2DG-KV290Q3,4HK1,5.193,735,177,6AT(E･LTC),8654,12889,,路線バス,4.95,2-4D,大客車,10.7715,12.889,77.0
HINO,ブルーリボン,2TG-KV290N2,4HK1,5.193,735,177,6MT,9790,14135,,路線バス,4.9,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2TG-KV290N3,4HK1,5.193,735,177,6MT,9790,14135,,路線バス,4.9,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2TG-KV290N4,4HK1,5.193,735,177,6MT,9790,14135,,路線バス,4.9,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2TG-KV290Q2,4HK1,5.193,735,177,6MT,9790,14135,,路線バス,4.9,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2TG-KV290Q3,4HK1,5.193,735,177,6MT,9790,14135,,路線バス,4.9,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2TG-KV290Q4,4HK1,5.193,735,177,6MT,9790,14135,,路線バス,4.9,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2RG-KV290N3,4HK1,5.193,735,177,6AT(E･LTC),9790,14135,,路線バス,4.7,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2RG-KV290N4,4HK1,5.193,735,177,6AT(E･LTC),9790,14135,,路線バス,4.7,2-4D,大客車,11.9625,14.135,79.0
HINO,ブルーリボン,2RG-KV290Q3,4HK1,5.193,735,177,6AT(E･LTC),9790,14135,,路線バス,4.7,2-4D,大客車,11.9625,14.135,79.0
